ID,Case Number,Date,Block,IUCR,Primary Type,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11610468,JC170230,12/01/2018 10:00:00 AM,008XX W 54TH ST,1154,DECEPTIVE PRACTICE,FALSE,FALSE,934,9,20,61,11,,,2018,03/02/2019 04:09:55 PM,,,
11610429,JC170086,05/20/2018 12:00:00 PM,078XX S ADA ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,612,6,17,71,11,,,2018,03/02/2019 04:09:55 PM,,,
11610268,JC169897,11/15/2018 12:00:00 AM,051XX W WASHINGTON BLVD,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1533,15,28,25,11,,,2018,03/02/2019 04:09:55 PM,,,
24357,JB561916,12/21/2018 03:00:00 AM,043XX S MICHIGAN AVE,110,HOMICIDE,TRUE,FALSE,215,2,3,38,01A,1177882,1876231,2018,03/02/2019 04:02:21 PM,41.81569801,-87.62300861,"(41.815698011, -87.62300861)"
11429781,JB353575,07/17/2018 12:58:00 PM,013XX E 75TH ST,2027,NARCOTICS,TRUE,FALSE,411,4,5,43,18,,,2018,03/02/2019 04:09:55 PM,,,
11429759,JB340589,07/08/2018 08:41:53 AM,018XX W GARFIELD BLVD,2027,NARCOTICS,TRUE,FALSE,932,9,16,61,18,,,2018,03/02/2019 04:09:55 PM,,,
11427614,JB335082,07/04/2018 02:40:00 PM,034XX W MADISON ST,2027,NARCOTICS,TRUE,FALSE,1123,11,28,27,18,,,2018,03/02/2019 04:09:55 PM,,,
11427544,JB333933,07/03/2018 03:37:00 PM,098XX S YATES AVE,2024,NARCOTICS,TRUE,FALSE,431,4,10,51,18,,,2018,03/02/2019 04:09:55 PM,,,
11427510,JB288511,06/01/2018 03:30:00 PM,008XX E 73RD ST,2014,NARCOTICS,TRUE,FALSE,323,3,8,69,18,,,2018,03/02/2019 04:09:55 PM,,,
11427465,JB282935,05/28/2018 10:40:00 PM,050XX W SUNNYSIDE AVE,2012,NARCOTICS,TRUE,FALSE,1623,16,45,15,18,,,2018,03/02/2019 04:09:55 PM,,,
11427452,JB336649,07/05/2018 01:56:03 PM,059XX S MOZART ST,2022,NARCOTICS,TRUE,FALSE,824,8,16,66,18,,,2018,03/02/2019 04:09:55 PM,,,
11427362,JB336694,07/05/2018 03:37:00 PM,040XX W WILCOX ST,2014,NARCOTICS,TRUE,FALSE,1115,11,28,26,18,,,2018,03/02/2019 04:09:55 PM,,,
11427344,JB336377,07/05/2018 11:40:00 AM,007XX N SPRINGFIELD AVE,2014,NARCOTICS,TRUE,FALSE,1112,11,37,23,18,,,2018,03/02/2019 04:09:55 PM,,,
11427331,JB325234,06/27/2018 04:12:21 PM,054XX S PAULINA ST,1812,NARCOTICS,TRUE,FALSE,932,9,16,61,18,,,2018,03/02/2019 04:09:55 PM,,,
11408314,JB249338,05/04/2018 08:36:00 AM,003XX N MENARD AVE,2014,NARCOTICS,TRUE,FALSE,1512,15,29,25,18,,,2018,03/02/2019 04:09:55 PM,,,
11572533,JC123736,11/01/2018 11:00:00 PM,043XX W 76TH ST,266,CRIM SEXUAL ASSAULT,FALSE,TRUE,833,8,18,65,2,,,2018,03/02/2019 04:02:21 PM,,,
11535556,JB553152,12/14/2018 02:27:00 PM,001XX E ONTARIO ST,1151,DECEPTIVE PRACTICE,TRUE,FALSE,1834,18,42,8,11,1177520,1904525,2018,03/02/2019 04:02:21 PM,41.89334686,-87.62347847,"(41.893346855, -87.623478469)"
11516958,JB528702,11/25/2018 05:10:00 PM,054XX N CLARK ST,031A,ROBBERY,TRUE,FALSE,2012,20,40,77,3,1165048,1936387,2018,03/02/2019 04:02:21 PM,41.9810519,-87.66837572,"(41.981051896, -87.668375719)"
11490531,JB493661,10/28/2018 11:57:00 AM,048XX W NORTH AVE,454,BATTERY,TRUE,FALSE,2533,25,37,25,08B,1143738,1910196,2018,03/02/2019 04:02:21 PM,41.90960863,-87.74740606,"(41.909608631, -87.747406059)"
11480189,JB480193,10/18/2018 10:47:00 AM,087XX S EUCLID AVE,610,BURGLARY,TRUE,FALSE,412,4,8,48,5,1190703,1847326,2018,03/02/2019 04:02:21 PM,41.73608005,-87.57691216,"(41.736080046, -87.576912158)"
11467493,JB463453,10/04/2018 08:00:00 AM,027XX W DIVISION ST,1750,OFFENSE INVOLVING CHILDREN,FALSE,TRUE,1211,12,26,24,08B,1157896,1907866,2018,03/02/2019 04:02:21 PM,41.90293775,-87.69545901,"(41.902937747, -87.695459011)"
11252379,JB180612,03/10/2018 10:53:00 AM,033XX W LAWRENCE AVE,033A,ROBBERY,FALSE,FALSE,1713,17,33,14,3,1153088,1931690,2018,03/02/2019 04:02:21 PM,41.96840941,-87.71248605,"(41.968409405, -87.712486053)"
11610114,JC169714,12/28/2018 12:00:00 PM,016XX W LELAND AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1912,19,47,3,11,,,2018,03/01/2019 04:09:34 PM,,,
11610103,JC169687,10/17/2018 05:00:00 PM,013XX E 48TH ST,1130,DECEPTIVE PRACTICE,FALSE,FALSE,222,2,4,39,11,,,2018,03/01/2019 04:09:34 PM,,,
11609848,JC169312,10/25/2018 12:00:00 PM,060XX S MC VICKER AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,812,8,13,64,11,,,2018,03/01/2019 04:09:34 PM,,,
11609808,JC168972,01/23/2018 09:15:00 AM,079XX S EBERHART AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,624,6,6,44,11,,,2018,03/01/2019 04:09:34 PM,,,
11609807,JC168709,11/12/2018 03:15:00 PM,005XX W MONROE ST,810,THEFT,FALSE,FALSE,121,1,42,28,6,,,2018,03/01/2019 04:09:34 PM,,,
11609761,JC169300,07/17/2018 10:30:00 PM,020XX W BERTEAU AVE,820,THEFT,FALSE,FALSE,1911,19,47,5,6,,,2018,03/01/2019 04:09:34 PM,,,
11609736,JC168905,07/02/2018 09:00:00 AM,048XX N BROADWAY,1110,DECEPTIVE PRACTICE,FALSE,FALSE,2033,20,46,3,11,,,2018,03/01/2019 04:09:34 PM,,,
11609714,JC169222,12/01/2018 12:00:00 PM,002XX E 51ST ST,1120,DECEPTIVE PRACTICE,FALSE,FALSE,224,2,3,38,10,,,2018,03/01/2019 04:09:34 PM,,,
11609709,JC169022,12/11/2018 06:12:00 AM,064XX N NORTHWEST HWY,1156,DECEPTIVE PRACTICE,FALSE,FALSE,1612,16,41,9,11,,,2018,03/01/2019 04:09:34 PM,,,
11609611,JC169106,09/26/2018 08:00:00 AM,016XX W 78TH ST,1120,DECEPTIVE PRACTICE,FALSE,FALSE,611,6,17,71,10,,,2018,03/01/2019 04:09:34 PM,,,
11609378,JC168799,09/01/2018 09:00:00 AM,038XX S EMERALD AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,915,9,11,60,11,,,2018,03/01/2019 04:09:34 PM,,,
11609363,JC168146,10/12/2018 12:00:00 PM,045XX N CLARENDON AVE,1310,CRIMINAL DAMAGE,FALSE,FALSE,1914,19,46,3,14,,,2018,03/01/2019 04:09:34 PM,,,
11609335,JC168752,04/02/2018 12:01:00 AM,025XX S CORBETT ST,810,THEFT,FALSE,FALSE,913,9,11,60,6,,,2018,03/01/2019 04:09:34 PM,,,
11609271,JC168655,12/29/2018 08:00:00 AM,010XX S CLARK ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,123,1,4,32,11,,,2018,03/01/2019 04:09:34 PM,,,
11609262,JC168658,11/09/2018 05:30:00 PM,012XX W DIVISION ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1433,14,27,24,11,,,2018,03/01/2019 04:09:34 PM,,,
11609261,JC168632,10/16/2018 11:00:00 AM,013XX S CLINTON ST,810,THEFT,FALSE,FALSE,124,1,11,28,6,,,2018,03/01/2019 04:09:34 PM,,,
11609256,JC168627,02/19/2018 09:00:00 AM,027XX W 87TH ST,1150,DECEPTIVE PRACTICE,FALSE,FALSE,835,8,18,70,11,,,2018,03/01/2019 04:09:34 PM,,,
11609242,JC168625,12/12/2018 01:30:00 PM,012XX W DIVISION ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1433,14,27,24,11,,,2018,03/01/2019 04:09:34 PM,,,
11609231,JC168602,11/15/2018 05:00:00 PM,083XX S KEDZIE AVE,1581,SEX OFFENSE,FALSE,FALSE,834,8,18,70,17,,,2018,03/01/2019 04:09:34 PM,,,
11609088,JC167399,03/07/2018 08:00:00 AM,069XX S EAST END AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,332,3,5,43,11,,,2018,03/01/2019 04:01:45 PM,,,
11603635,JC161699,01/01/2018 12:01:00 AM,0000X W DIVISION ST,810,THEFT,TRUE,FALSE,1824,18,2,8,6,,,2018,03/01/2019 04:01:45 PM,,,
11542544,JB562335,12/21/2018 10:59:00 AM,042XX W CORTEZ ST,320,ROBBERY,TRUE,FALSE,1111,11,37,23,3,1147988,1906665,2018,03/01/2019 04:01:45 PM,41.89983848,-87.73188417,"(41.899838477, -87.73188417)"
11539862,JB559049,12/11/2018 07:30:00 AM,057XX S MARYLAND AVE,2825,OTHER OFFENSE,TRUE,TRUE,235,2,5,41,26,1182885,1867037,2018,03/01/2019 04:01:45 PM,41.79035398,-87.60494269,"(41.790353984, -87.604942686)"
11533089,JB550216,12/11/2018 12:45:00 PM,057XX S MARYLAND AVE,4387,OTHER OFFENSE,TRUE,TRUE,235,2,5,41,26,1182885,1867037,2018,03/01/2019 04:01:45 PM,41.79035398,-87.60494269,"(41.790353984, -87.604942686)"
11530111,JB546290,12/09/2018 10:33:00 AM,120XX S HALSTED ST,1121,DECEPTIVE PRACTICE,TRUE,FALSE,523,5,34,53,10,1173162,1825104,2018,03/01/2019 04:01:45 PM,41.67550466,-87.64182949,"(41.675504659, -87.641829486)"
11520933,JB534091,11/29/2018 08:51:00 PM,025XX E 81ST ST,051A,ASSAULT,FALSE,FALSE,422,4,7,46,04A,1194505,1851754,2018,03/01/2019 04:01:45 PM,41.74813831,-87.562838,"(41.748138306, -87.562837999)"
11517980,JB530186,11/26/2018 11:15:00 PM,040XX W GLADYS AVE,486,BATTERY,TRUE,TRUE,1132,11,28,26,08B,1149493,1898049,2018,03/01/2019 04:01:45 PM,41.87616616,-87.72658001,"(41.876166158, -87.726580011)"
11516564,JB528122,11/25/2018 05:00:00 AM,016XX N LUNA AVE,320,ROBBERY,TRUE,TRUE,2532,25,37,25,3,1139151,1910443,2018,03/01/2019 04:01:45 PM,41.91037117,-87.76425095,"(41.910371174, -87.764250953)"
11507837,JB516353,11/15/2018 01:04:00 AM,071XX S STATE ST,142,HOMICIDE,FALSE,FALSE,323,3,6,69,01B,1177519,1857812,2018,03/01/2019 04:01:45 PM,41.76516269,-87.62489689,"(41.765162688, -87.624896894)"
11347114,JB305932,06/13/2018 10:27:00 PM,055XX S MICHIGAN AVE,041A,BATTERY,TRUE,FALSE,231,2,20,40,04B,1178104,1868169,2018,03/01/2019 04:01:45 PM,41.79357012,-87.62243888,"(41.793570116, -87.62243888)"
11339150,JB295198,05/26/2018 12:01:00 AM,009XX N LEAMINGTON AVE,1751,OFFENSE INVOLVING CHILDREN,FALSE,FALSE,1531,15,37,25,17,1141856,1905682,2018,03/01/2019 04:01:45 PM,41.89725677,-87.75443172,"(41.897256769, -87.754431716)"
11332034,JB285700,05/30/2018 07:30:00 AM,023XX N JANSSEN AVE,620,BURGLARY,FALSE,FALSE,1811,18,2,7,5,1166254,1915652,2018,03/01/2019 04:01:45 PM,41.92412838,-87.66453554,"(41.924128376, -87.664535544)"
11308281,JB254566,05/08/2018 01:20:00 AM,134XX S BURLEY AVE,1754,OFFENSE INVOLVING CHILDREN,TRUE,TRUE,433,4,10,55,2,1199768,1816526,2018,02/28/2019 04:02:38 PM,41.65133851,-87.54473504,"(41.651338508, -87.544735037)"
11280637,JB217725,04/09/2018 09:30:00 PM,007XX E 83RD ST,820,THEFT,TRUE,FALSE,631,6,8,44,6,1182728,1850126,2018,02/28/2019 04:02:38 PM,41.74395219,-87.60604268,"(41.743952186, -87.606042677)"
11234907,JB157845,02/09/2018 11:00:00 AM,019XX N ROCKWELL ST,620,BURGLARY,TRUE,FALSE,1421,14,1,22,5,1158722,1912962,2018,02/27/2019 04:12:30 PM,41.91690468,-87.69228505,"(41.916904682, -87.692285053)"
11299981,JB243490,04/30/2018 04:00:00 AM,024XX N HARDING AVE,620,BURGLARY,FALSE,FALSE,2524,25,31,22,5,1149641,1915927,2018,02/25/2019 04:20:18 PM,41.92522233,-87.72557157,"(41.92522233, -87.725571567)"
11239003,JC163204,02/23/2018 11:15:00 PM,115XX S HALSTED ST,560,ASSAULT,TRUE,FALSE,524,5,34,53,08A,1173048,1828494,2018,02/25/2019 04:20:18 PM,41.68480988,-87.64214721,"(41.684809877, -87.642147208)"
11465642,JB461050,10/02/2018 07:30:00 PM,013XX N WELLS ST,430,BATTERY,FALSE,FALSE,1821,18,2,8,04B,1174455,1909496,2018,02/24/2019 04:00:54 PM,41.90705657,-87.63458629,"(41.907056567, -87.634586291)"
11228734,JB149145,02/12/2018 11:15:00 AM,025XX W CERMAK RD,312,ROBBERY,FALSE,FALSE,1034,10,28,31,3,1159786,1889314,2018,02/21/2019 04:06:02 PM,41.85199056,-87.68902824,"(41.851990558, -87.689028236)"
11227162,JB146963,02/10/2018 01:17:00 AM,071XX S ARTESIAN AVE,1754,OFFENSE INVOLVING CHILDREN,TRUE,TRUE,832,8,18,66,2,1161277,1857206,2018,02/21/2019 04:06:02 PM,41.7638514,-87.6844456,"(41.7638514, -87.684445601)"
11268908,JB202456,03/28/2018 07:50:00 AM,004XX W DIVISION ST,860,THEFT,TRUE,FALSE,1821,18,27,8,6,1173175,1908290,2018,02/20/2019 04:21:43 PM,41.90377576,-87.63932407,"(41.903775756, -87.639324074)"
11210587,JB124894,01/22/2018 12:10:00 AM,0000X E CHESTNUT ST,281,CRIM SEXUAL ASSAULT,FALSE,FALSE,1833,18,2,8,2,1176408,1906333,2018,02/20/2019 04:21:43 PM,41.89833327,-87.62750777,"(41.898333269, -87.62750777)"
11207682,JB120881,01/18/2018 04:50:00 PM,006XX N LECLAIRE AVE,041A,BATTERY,FALSE,FALSE,1532,15,37,25,04B,1142252,1903601,2018,02/20/2019 04:21:43 PM,41.89153892,-87.75302894,"(41.891538918, -87.753028938)"
11599687,JC157279,12/24/2018 09:00:00 AM,011XX W 15TH ST,1130,DECEPTIVE PRACTICE,FALSE,FALSE,1232,12,11,28,11,,,2018,02/19/2019 04:22:18 PM,,,
11599643,JC157354,12/18/2018 10:00:00 AM,007XX E 89TH PL,2825,OTHER OFFENSE,FALSE,TRUE,633,6,8,44,26,,,2018,02/19/2019 04:22:18 PM,,,
11599637,JC157197,05/12/2018 10:00:00 PM,057XX N CLARK ST,051A,ASSAULT,FALSE,FALSE,2012,20,40,77,04A,,,2018,02/19/2019 04:22:18 PM,,,
11599604,JC157066,10/27/2018 05:40:00 PM,013XX N HUDSON AVE,2825,OTHER OFFENSE,FALSE,FALSE,1821,18,27,8,26,,,2018,02/19/2019 04:22:18 PM,,,
11599596,JC157148,03/21/2018 06:00:00 PM,030XX S MICHIGAN AVE,890,THEFT,FALSE,FALSE,133,1,3,35,6,,,2018,02/19/2019 04:22:18 PM,,,
11599567,JC157256,10/05/2018 12:00:00 AM,086XX S HONORE ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,614,6,21,71,11,,,2018,02/19/2019 04:22:18 PM,,,
11599561,JC157097,10/29/2018 03:18:00 PM,033XX W MAYPOLE AVE,910,MOTOR VEHICLE THEFT,FALSE,FALSE,1123,11,28,27,7,,,2018,02/19/2019 04:22:18 PM,,,
11599539,JC157106,02/22/2018 12:00:00 PM,057XX S CICERO AVE,1150,DECEPTIVE PRACTICE,FALSE,FALSE,813,8,23,56,11,,,2018,02/19/2019 04:22:18 PM,,,
11599517,JC157158,09/20/2018 12:00:00 PM,001XX W MONROE ST,1120,DECEPTIVE PRACTICE,FALSE,FALSE,122,1,42,32,10,,,2018,02/19/2019 04:22:18 PM,,,
11599488,JC157076,12/02/2018 12:01:00 AM,002XX E CHICAGO AVE,890,THEFT,FALSE,FALSE,1833,18,2,8,6,,,2018,02/19/2019 04:22:18 PM,,,
11599462,JC157005,11/10/2018 12:00:00 PM,011XX S CLARK ST,1150,DECEPTIVE PRACTICE,FALSE,FALSE,123,1,4,32,11,,,2018,02/19/2019 04:22:18 PM,,,
11599458,JC156966,12/29/2018 03:00:00 PM,121XX S FRONT AVE,1330,CRIMINAL TRESPASS,FALSE,FALSE,532,5,9,53,26,,,2018,02/19/2019 04:22:18 PM,,,
11599434,JC156921,12/01/2018 12:00:00 AM,064XX S DR MARTIN LUTHER KING JR DR,281,CRIM SEXUAL ASSAULT,FALSE,FALSE,312,3,20,69,2,,,2018,02/19/2019 04:22:18 PM,,,
11599391,JC156935,07/15/2018 12:00:00 PM,012XX N KARLOV AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,2534,25,37,23,11,,,2018,02/19/2019 04:22:18 PM,,,
11599363,JC156794,12/15/2018 06:00:00 PM,014XX S RIDGEWAY AVE,560,ASSAULT,FALSE,FALSE,1011,10,24,29,08A,,,2018,02/19/2019 04:22:18 PM,,,
11599327,JC156534,12/21/2018 12:00:00 PM,038XX W GRENSHAW ST,820,THEFT,FALSE,FALSE,1133,11,24,29,6,,,2018,02/19/2019 04:22:18 PM,,,
11599272,JC156777,12/08/2018 08:00:00 PM,076XX N PAULINA ST,820,THEFT,FALSE,FALSE,2422,24,49,1,6,,,2018,02/19/2019 04:22:18 PM,,,
24246,JB483810,10/21/2018 03:09:00 AM,001XX N LOCKWOOD AVE,110,HOMICIDE,FALSE,FALSE,1523,15,28,25,01A,1141019,1900701,2018,02/19/2019 04:13:26 PM,41.88360375,-87.75762869,"(41.883603754, -87.757628691)"
11595412,JC152012,12/31/2018 09:00:00 AM,030XX N ASHLAND AVE,1150,DECEPTIVE PRACTICE,FALSE,FALSE,1931,19,32,6,11,,,2018,02/19/2019 04:13:26 PM,,,
11588730,JC143893,12/05/2018 05:00:00 PM,055XX S HAMLIN AVE,1120,DECEPTIVE PRACTICE,FALSE,FALSE,822,8,23,62,10,,,2018,02/19/2019 04:13:26 PM,,,
11545463,JB565977,11/21/2018 02:53:00 PM,058XX N KENMORE AVE,1130,DECEPTIVE PRACTICE,FALSE,FALSE,2022,20,48,77,11,1168187,1938987,2018,02/19/2019 04:13:26 PM,41.98811891,-87.65675602,"(41.98811891, -87.656756017)"
11542545,JB562328,12/21/2018 11:00:00 AM,039XX W VAN BUREN ST,486,BATTERY,TRUE,TRUE,1132,11,28,26,08B,1150116,1897732,2018,02/19/2019 04:13:26 PM,41.87528417,-87.72430081,"(41.875284166, -87.72430081)"
11536863,JB555378,12/16/2018 04:31:00 AM,079XX S CLYDE AVE,454,BATTERY,FALSE,FALSE,414,4,8,46,08B,1191576,1852838,2018,02/19/2019 04:13:26 PM,41.75118437,-87.57353555,"(41.751184368, -87.573535549)"
11512571,JB519766,11/01/2018 12:01:00 AM,047XX S HONORE ST,1752,OFFENSE INVOLVING CHILDREN,FALSE,TRUE,931,9,15,61,17,1164817,1873199,2018,02/19/2019 04:13:26 PM,41.80766422,-87.67101912,"(41.807664217, -87.671019116)"
11511427,JB521323,11/19/2018 05:45:00 AM,022XX E 103RD ST,454,BATTERY,TRUE,FALSE,434,4,7,51,08B,1192874,1837123,2018,02/19/2019 04:13:26 PM,41.70802939,-87.56929028,"(41.708029389, -87.569290282)"
11486976,JB488154,09/15/2018 08:30:00 AM,048XX S LAWLER AVE,281,CRIM SEXUAL ASSAULT,TRUE,TRUE,814,8,22,56,2,1143508,1872128,2018,02/19/2019 04:13:26 PM,41.80514926,-87.74920239,"(41.805149261, -87.749202393)"
11468660,JB464950,09/21/2018 08:00:00 AM,009XX W ADAMS ST,910,MOTOR VEHICLE THEFT,FALSE,FALSE,1232,12,25,28,7,1170365,1899302,2018,02/19/2019 04:13:26 PM,41.87917402,-87.64990876,"(41.879174022, -87.649908756)"
11424976,JB407375,08/24/2018 08:45:00 PM,072XX S CORNELL AVE,1562,SEX OFFENSE,TRUE,TRUE,324,3,7,43,17,1188489,1857276,2018,02/19/2019 04:13:26 PM,41.76343689,-87.58470617,"(41.763436889, -87.58470617)"
11398839,JB373859,07/28/2018 12:00:00 PM,046XX W PALMER ST,1562,SEX OFFENSE,TRUE,FALSE,2522,25,36,19,17,1144928,1914219,2018,02/19/2019 04:13:26 PM,41.92062577,-87.74293272,"(41.920625767, -87.742932722)"
11355355,JB316919,06/21/2018 05:50:00 PM,011XX S JEFFERSON ST,860,THEFT,FALSE,FALSE,124,1,25,28,6,1172495,1895190,2018,02/19/2019 04:13:26 PM,41.8678436,-87.6422094,"(41.867843601, -87.642209396)"
11351158,JB310175,06/16/2018 09:57:00 AM,017XX W HARRISON ST,484,BATTERY,FALSE,FALSE,1231,12,27,28,08B,1164672,1897413,2018,02/19/2019 04:13:26 PM,41.87411294,-87.67086593,"(41.874112944, -87.670865933)"
11349210,JB308791,06/15/2018 07:00:00 PM,066XX S ROCKWELL ST,430,BATTERY,FALSE,FALSE,832,8,17,66,04B,1160184,1860545,2018,02/19/2019 04:13:26 PM,41.77303666,-87.68835995,"(41.773036657, -87.688359946)"
11342420,JB299800,06/09/2018 02:58:00 PM,021XX W BELMONT AVE,890,THEFT,TRUE,FALSE,1921,19,32,5,6,1161471,1921228,2018,02/19/2019 04:13:26 PM,41.9395303,-87.68195454,"(41.939530295, -87.68195454)"
11317594,JB266677,05/16/2018 11:12:00 PM,013XX N MAPLEWOOD AVE,1477,WEAPONS VIOLATION,TRUE,FALSE,1423,14,26,24,15,1159163,1908757,2018,02/19/2019 04:13:26 PM,41.90535678,-87.69078056,"(41.905356777, -87.690780557)"
11288717,JB217582,03/27/2018 10:01:00 AM,056XX S ADA ST,1752,OFFENSE INVOLVING CHILDREN,FALSE,TRUE,713,7,16,67,17,1168292,1867283,2018,02/19/2019 04:13:26 PM,41.79135585,-87.65844413,"(41.791355848, -87.658444129)"
11279382,JB215976,04/08/2018 03:00:00 AM,022XX N LATROBE AVE,325,ROBBERY,FALSE,FALSE,2515,25,36,19,3,1141022,1914291,2018,02/19/2019 04:13:26 PM,41.92089624,-87.75728257,"(41.920896239, -87.757282573)"
11255827,JB185299,03/14/2018 10:22:00 AM,049XX W OAKDALE AVE,610,BURGLARY,TRUE,FALSE,2521,25,31,19,5,1142870,1919159,2018,02/19/2019 04:13:26 PM,41.93422026,-87.75037092,"(41.934220257, -87.750370922)"
11461656,JB455691,09/29/2018 07:30:00 AM,024XX W 70TH ST,281,CRIM SEXUAL ASSAULT,FALSE,FALSE,832,8,17,66,2,1161417,1858175,2018,02/19/2019 04:22:18 PM,41.76650758,-87.68390565,"(41.766507577, -87.683905652)"
11599111,JC156463,12/01/2018 12:01:00 AM,080XX S VINCENNES AVE,1752,OFFENSE INVOLVING CHILDREN,FALSE,TRUE,621,6,17,44,17,,,2018,02/18/2019 04:12:44 PM,,,
11598820,JC156046,10/07/2018 08:00:00 PM,007XX N LARRABEE ST,281,CRIM SEXUAL ASSAULT,FALSE,FALSE,1831,18,42,8,2,,,2018,02/18/2019 04:12:44 PM,,,
11598817,JC156133,11/10/2018 12:18:00 PM,004XX N WABASH AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1834,18,42,8,11,,,2018,02/18/2019 04:12:44 PM,,,
11598748,JC156122,12/18/2018 12:00:00 PM,0000X S MENARD AVE,265,CRIM SEXUAL ASSAULT,FALSE,FALSE,1513,15,29,25,2,,,2018,02/18/2019 04:12:44 PM,,,
11598747,JC152796,03/06/2018 12:01:00 AM,067XX N OLMSTED AVE,820,THEFT,FALSE,FALSE,1612,16,41,9,6,,,2018,02/18/2019 04:12:44 PM,,,
11598665,JC155917,02/27/2018 12:00:00 PM,022XX W HARRISON ST,1130,DECEPTIVE PRACTICE,FALSE,FALSE,1225,12,28,28,11,,,2018,02/18/2019 04:12:44 PM,,,
11598658,JC156041,02/24/2018 09:00:00 AM,057XX S ALBANY AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,824,8,14,63,11,,,2018,02/18/2019 04:12:44 PM,,,
11598633,JC155833,11/05/2018 11:00:00 AM,048XX N WINTHROP AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,2033,20,46,3,11,,,2018,02/18/2019 04:12:44 PM,,,
11559870,JC108725,12/18/2018 12:00:00 AM,012XX W 111TH PL,1750,OFFENSE INVOLVING CHILDREN,FALSE,TRUE,2234,22,34,75,08B,1169960,1830840,2018,02/18/2019 04:04:22 PM,41.69131512,-87.65338376,"(41.691315117, -87.653383762)"
11551888,JB572709,12/30/2018 02:20:00 PM,103XX S SANGAMON ST,560,ASSAULT,TRUE,FALSE,2232,22,34,73,08A,1171809,1836261,2018,02/18/2019 04:04:22 PM,41.70615093,-87.64645611,"(41.706150932, -87.646456108)"
11550627,JB571676,12/29/2018 01:30:00 AM,004XX S COLUMBUS DR,430,BATTERY,FALSE,FALSE,114,18,42,32,04B,1178357,1903032,2018,02/18/2019 04:04:22 PM,41.88923095,-87.62045007,"(41.889230949, -87.620450065)"
11539821,JB559029,12/18/2018 08:30:00 PM,088XX S MARSHFIELD AVE,560,ASSAULT,TRUE,FALSE,2221,22,21,71,08A,1166888,1846007,2018,02/18/2019 04:04:22 PM,41.73300177,-87.66419917,"(41.733001768, -87.664199171)"
11535900,JB553936,12/15/2018 01:21:00 AM,011XX S CLARK ST,479,BATTERY,TRUE,FALSE,123,1,4,32,04B,1175699,1895207,2018,02/18/2019 04:04:22 PM,41.86781886,-87.63044655,"(41.867818863, -87.630446545)"
11535715,JB553805,12/14/2018 10:00:00 PM,005XX W BRIAR PL,820,THEFT,TRUE,FALSE,1934,19,44,6,6,1172151,1921014,2018,02/18/2019 04:04:22 PM,41.93871368,-87.64270903,"(41.938713675, -87.642709031)"
11535213,JB553075,12/14/2018 12:48:00 PM,035XX W 81ST PL,820,THEFT,TRUE,FALSE,834,8,18,70,6,1154287,1850325,2018,02/18/2019 04:04:22 PM,41.74511065,-87.71024843,"(41.745110654, -87.710248425)"
11523553,JB537647,12/02/2018 06:15:00 PM,078XX S CHAMPLAIN AVE,326,ROBBERY,TRUE,FALSE,624,6,6,69,3,1181920,1853260,2018,02/18/2019 04:04:22 PM,41.75257093,-87.60890655,"(41.752570926, -87.608906554)"
11516313,JB527933,11/24/2018 09:00:00 PM,048XX W FULLERTON AVE,031A,ROBBERY,TRUE,FALSE,2522,25,31,19,3,1143780,1915524,2018,02/18/2019 04:04:22 PM,41.92422843,-87.74711798,"(41.924228431, -87.747117979)"
11504426,JB512092,11/11/2018 02:48:00 PM,002XX W 59TH ST,041A,BATTERY,FALSE,FALSE,711,7,20,68,04B,1174958,1866102,2018,02/18/2019 04:04:22 PM,41.78796886,-87.6340366,"(41.787968863, -87.634036595)"
11503320,JB510552,11/10/2018 04:04:00 AM,042XX W IRVING PARK RD,430,BATTERY,TRUE,FALSE,1722,17,45,16,04B,1147550,1926250,2018,02/18/2019 04:04:22 PM,41.95358995,-87.73298931,"(41.953589946, -87.732989305)"
11495008,JB499786,10/30/2018 12:01:00 AM,029XX W 25TH PL,1752,OFFENSE INVOLVING CHILDREN,FALSE,TRUE,1033,10,12,30,17,1157099,1886938,2018,02/18/2019 04:04:22 PM,41.84552545,-87.69895471,"(41.845525449, -87.698954705)"
